long,lat,tipo,dist
-49.112645,-25.214405,Lombada,0kmh@0
-49.139626,-25.253858,Lombada,0kmh@0
-49.140727,-25.254554,Lombada,0kmh@0
-49.137485,-25.266530,Lombada,0kmh@0
-49.138523,-25.266498,Lombada,0kmh@0
-44.078633,-21.061742,Lombada,0kmh@0
-44.080337,-21.062707,Lombada,0kmh@0
-44.081695,-21.063381,Lombada,0kmh@0
-44.082877,-21.066044,Lombada,0kmh@0
-44.082886,-21.067225,Lombada,0kmh@0
-44.081995,-21.068014,Lombada,0kmh@0
-44.080788,-21.069154,Lombada,0kmh@0
-44.078834,-21.071530,Lombada,0kmh@0
-44.078527,-21.072140,Lombada,0kmh@0
-44.077605,-21.074013,Lombada,0kmh@0
-44.076783,-21.074186,Lombada,0kmh@0
-42.332130,-20.301185,Lombada,0kmh@0
-42.332026,-20.300121,Lombada,0kmh@0
-42.335382,-20.291598,Lombada,0kmh@0
-43.699412,-20.522408,Lombada,0kmh@0
-43.696306,-20.522881,Lombada,0kmh@0
-43.694405,-20.521958,Lombada,0kmh@0
-43.692035,-20.520349,Lombada,0kmh@0
-43.695403,-20.522292,Lombada,0kmh@0
-43.798784,-20.519620,Lombada,0kmh@0
-44.087993,-21.054757,Lombada,0kmh@0
-44.087393,-21.055212,Lombada,0kmh@0
-44.081370,-21.055827,Lombada,0kmh@0
-44.081003,-21.056200,Lombada,0kmh@0
-44.078558,-21.057644,Lombada,0kmh@0
-44.078388,-21.058120,Lombada,0kmh@0
-44.078464,-21.058749,Lombada,0kmh@0
-42.057398,-20.275194,Lombada,0kmh@0
-48.988463,-28.611283,Lombada,0kmh@0
-49.005518,-28.622344,Lombada,0kmh@0
-49.024662,-28.685905,Lombada,0kmh@0
-49.015018,-28.653366,Lombada,0kmh@0
-49.015171,-28.654557,Lombada,0kmh@0
-44.980588,-21.267613,Lombada,0kmh@0
-44.979168,-21.268330,Lombada,0kmh@0
-44.987536,-21.263172,Lombada,0kmh@0
-44.989525,-21.261258,Lombada,0kmh@0
-44.990850,-21.260281,Lombada,0kmh@0
-44.991321,-21.259920,Lombada,0kmh@0
-44.993487,-21.256760,Lombada,0kmh@0
-44.996484,-21.254261,Lombada,0kmh@0
-44.997961,-21.254317,Lombada,0kmh@0
-44.994074,-21.256355,Lombada,0kmh@0
-45.001950,-21.252845,Lombada,0kmh@0
-45.002531,-21.250597,Lombada,0kmh@0
-45.001579,-21.249003,Lombada,0kmh@0
-44.999294,-21.245192,Lombada,0kmh@0
-44.998627,-21.244117,Lombada,0kmh@0
-44.998299,-21.243547,Lombada,0kmh@0
-44.997828,-21.242650,Lombada,0kmh@0
-44.997105,-21.239795,Lombada,0kmh@0
-44.997182,-21.237589,Lombada,0kmh@0
-44.997380,-21.234175,Lombada,0kmh@0
-44.993742,-21.229776,Lombada,0kmh@0
-44.990083,-21.226894,Lombada,0kmh@0
-44.990161,-21.226848,Lombada,0kmh@0
-44.988968,-21.225805,Lombada,0kmh@0
-44.974349,-21.218665,Lombada,0kmh@0
-44.973446,-21.218093,Lombada,0kmh@0
-44.938827,-21.176213,Lombada,0kmh@0
-44.938229,-21.174910,Lombada,0kmh@0
-44.929685,-21.171975,Lombada,0kmh@0
-44.923620,-21.171120,Lombada,0kmh@0
-44.921875,-21.170851,Lombada,0kmh@0
-44.921389,-21.169951,Lombada,0kmh@0
-44.924621,-21.170962,Lombada,0kmh@0
-44.925713,-21.170781,Lombada,0kmh@0
-44.926887,-21.170749,Lombada,0kmh@0
-44.928233,-21.170897,Lombada,0kmh@0
-44.998282,-21.237772,Lombada,0kmh@0
-44.998591,-21.238693,Lombada,0kmh@0
-45.000076,-21.244907,Lombada,0kmh@0
-45.002197,-21.248065,Lombada,0kmh@0
-45.003610,-21.251082,Lombada,0kmh@0
-44.631067,-21.290016,Lombada,0kmh@0
-44.633988,-21.292708,Lombada,0kmh@0
-44.648282,-21.298238,Lombada,0kmh@0
-44.656327,-21.295951,Lombada,0kmh@0
-44.679659,-21.298685,Lombada,0kmh@0
-44.681323,-21.298971,Lombada,0kmh@0
-44.682871,-21.298994,Lombada,0kmh@0
-44.684074,-21.299132,Lombada,0kmh@0
-48.800376,-27.564339,Lombada,0kmh@0
-48.799172,-27.563450,Lombada,0kmh@0
-48.716042,-27.583325,Lombada,0kmh@0
-48.715128,-27.584500,Lombada,0kmh@0
-48.710230,-27.588686,Lombada,0kmh@0
-48.709202,-27.589284,Lombada,0kmh@0
-48.699400,-27.586433,Lombada,0kmh@0
-48.697198,-27.586048,Lombada,0kmh@0
-48.692610,-27.588922,Lombada,0kmh@0
-48.687632,-27.594072,Lombada,0kmh@0
-48.683763,-27.594984,Lombada,0kmh@0
-48.682319,-27.595275,Lombada,0kmh@0
-48.677346,-27.597612,Lombada,0kmh@0
-48.676624,-27.597902,Lombada,0kmh@0
-48.674978,-27.598789,Lombada,0kmh@0
-48.670813,-27.601685,Lombada,0kmh@0
-48.669925,-27.602550,Lombada,0kmh@0
-48.667412,-27.605457,Lombada,0kmh@0
-48.666444,-27.605977,Lombada,0kmh@0
-43.426228,-20.388479,Lombada,0kmh@0
-43.420867,-20.387368,Lombada,0kmh@0
-43.526129,-20.409459,Lombada,0kmh@0
-43.526182,-20.410450,Lombada,0kmh@0
-43.526508,-20.411988,Lombada,0kmh@0
-43.963970,-20.628092,Lombada,0kmh@0
-43.964424,-20.628695,Lombada,0kmh@0
-44.054461,-20.809403,Lombada,0kmh@0
-44.068914,-20.909482,Lombada,0kmh@0
-44.070816,-20.911537,Lombada,0kmh@0
-44.084375,-20.926562,Lombada,0kmh@0
-44.098588,-21.051439,Lombada,0kmh@0
-44.097163,-21.051718,Lombada,0kmh@0
-44.095373,-21.052516,Lombada,0kmh@0
-44.094277,-21.052984,Lombada,0kmh@0
-44.092274,-21.053795,Lombada,0kmh@0
-44.090499,-21.053761,Lombada,0kmh@0
-44.089542,-21.053606,Lombada,0kmh@0
-44.089772,-21.053326,Lombada,0kmh@0
-44.091706,-21.052657,Lombada,0kmh@0
-44.093617,-21.052067,Lombada,0kmh@0
-44.095552,-21.051477,Lombada,0kmh@0
-44.097662,-21.050860,Lombada,0kmh@0
-44.088732,-21.053896,Lombada,0kmh@0
-46.505483,-14.493662,Lombada,0kmh@0
-46.495872,-14.481965,Lombada,0kmh@0
-46.495798,-14.482131,Lombada,0kmh@0
-46.495034,-14.480992,Lombada,0kmh@0
-46.488783,-14.474059,Lombada,0kmh@0
-46.493317,-14.479365,Lombada,0kmh@0
-46.493474,-14.479164,Lombada,0kmh@0
-46.486798,-14.471869,Lombada,0kmh@0
-46.482476,-14.466757,Lombada,0kmh@0
-46.480447,-14.464642,Lombada,0kmh@0
-46.480197,-14.463889,Lombada,0kmh@0
-46.475543,-14.458467,Lombada,0kmh@0
-46.479457,-14.463029,Lombada,0kmh@0
-43.065965,-21.361248,Lombada,0kmh@0
-44.640820,-13.350462,Lombada,0kmh@0
-44.638505,-13.348908,Lombada,0kmh@0
-44.635871,-13.346217,Lombada,0kmh@0
-44.634999,-13.345699,Lombada,0kmh@0
-44.632293,-13.344612,Lombada,0kmh@0
-44.631155,-13.345348,Lombada,0kmh@0
-44.630852,-13.346006,Lombada,0kmh@0
-44.627009,-13.350083,Lombada,0kmh@0
-44.626196,-13.351419,Lombada,0kmh@0
-44.203395,-13.398583,Lombada,0kmh@0
-44.204614,-13.397873,Lombada,0kmh@0
-44.205854,-13.396854,Lombada,0kmh@0
-44.206587,-13.396031,Lombada,0kmh@0
-44.207236,-13.394579,Lombada,0kmh@0
-44.207562,-13.392351,Lombada,0kmh@0
-44.206446,-13.389164,Lombada,0kmh@0
-44.206497,-13.389114,Lombada,0kmh@0
-44.196348,-13.402673,Lombada,0kmh@0
-44.194044,-13.404025,Lombada,0kmh@0
-44.192274,-13.405219,Lombada,0kmh@0
-44.192223,-13.405145,Lombada,0kmh@0
-44.191469,-13.405686,Lombada,0kmh@0
-44.191367,-13.405640,Lombada,0kmh@0
-44.187236,-13.408041,Lombada,0kmh@0
-43.676786,-13.281058,Lombada,0kmh@0
-43.675013,-13.280560,Lombada,0kmh@0
-43.641785,-21.286237,Lombada,0kmh@0
-43.584668,-21.332022,Lombada,0kmh@0
-43.129286,-21.480142,Lombada,0kmh@0
-43.026705,-21.267752,Lombada,0kmh@0
-43.027794,-21.268079,Lombada,0kmh@0
-43.019259,-21.270412,Lombada,0kmh@0
-43.019686,-21.270459,Lombada,0kmh@0
-42.700421,-21.387882,Lombada,0kmh@0
-42.704295,-21.390462,Lombada,0kmh@0
-42.699793,-21.391213,Lombada,0kmh@0
-42.715809,-21.400692,Lombada,0kmh@0
-42.721909,-21.405213,Lombada,0kmh@0
-42.722411,-21.404529,Lombada,0kmh@0
-43.197186,-21.536089,Lombada,0kmh@0
-43.044362,-21.334879,Lombada,0kmh@0
-43.039652,-21.330070,Lombada,0kmh@0
-45.147361,-22.131490,Lombada,0kmh@0
-45.144896,-22.128173,Lombada,0kmh@0
-45.141916,-22.125880,Lombada,0kmh@0
-45.131669,-22.121105,Lombada,0kmh@0
-45.129443,-22.120986,Lombada,0kmh@0
-45.127366,-22.120328,Lombada,0kmh@0
-45.119152,-22.121972,Lombada,0kmh@0
-43.128318,-21.468559,Lombada,0kmh@0
-43.062592,-21.359290,Lombada,0kmh@0
-47.158344,-15.215650,Lombada,0kmh@0
-47.061822,-15.042270,Lombada,0kmh@0
-47.060056,-15.039416,Lombada,0kmh@0
-47.056270,-15.034352,Lombada,0kmh@0
-47.057652,-15.035896,Lombada,0kmh@0
-43.023352,-21.288187,Lombada,0kmh@0
-43.023056,-21.285958,Lombada,0kmh@0
-43.025593,-21.280500,Lombada,0kmh@0
-43.022685,-21.287111,Lombada,0kmh@0
-43.202650,-21.540486,Lombada,0kmh@0
-43.201929,-21.539841,Lombada,0kmh@0
-43.201153,-21.539148,Lombada,0kmh@0
-43.199189,-21.537702,Lombada,0kmh@0
-42.708953,-21.383042,Lombada,0kmh@0
-42.708733,-21.393841,Lombada,0kmh@0
-42.714062,-21.400311,Lombada,0kmh@0
-43.271123,-21.592504,Lombada,0kmh@0
-43.266575,-21.588744,Lombada,0kmh@0
-43.266098,-21.588681,Lombada,0kmh@0
-43.260868,-21.588572,Lombada,0kmh@0
-43.255950,-21.588348,Lombada,0kmh@0
-43.133144,-21.482318,Lombada,0kmh@0
-43.258106,-21.588333,Lombada,0kmh@0
-47.109553,-15.497956,Lombada,0kmh@0
-47.107275,-15.494407,Lombada,0kmh@0
-43.362547,-21.787118,Lombada,0kmh@0
-43.362876,-21.787748,Lombada,0kmh@0
-53.829954,-22.310834,Lombada,0kmh@0
-53.829810,-22.310240,Lombada,0kmh@0
-51.099074,-29.366674,Lombada,0kmh@0
-51.099107,-29.366587,Lombada,0kmh@0
-51.103462,-29.368552,Lombada,0kmh@0
-51.120831,-29.384137,Lombada,0kmh@0
-54.238108,-22.432596,Lombada,0kmh@0
-50.117497,-27.486511,Lombada,0kmh@0
-50.118425,-27.489028,Lombada,0kmh@0
-50.125394,-27.501560,Lombada,0kmh@0
-50.126939,-27.503240,Lombada,0kmh@0
-50.162112,-27.581180,Lombada,0kmh@0
-48.934744,-26.910256,Lombada,0kmh@0
-48.934620,-26.910373,Lombada,0kmh@0
-48.935097,-26.911282,Lombada,0kmh@0
-49.159327,-28.282818,Lombada,0kmh@0
-45.484232,-22.423396,Lombada,0kmh@0
-45.484208,-22.423305,Lombada,0kmh@0
-51.097918,-29.365365,Lombada,0kmh@0
-51.097834,-29.365433,Lombada,0kmh@0
-43.612483,-21.773430,Lombada,0kmh@0
-49.911021,-28.806774,Lombada,0kmh@0
-49.715628,-28.902349,Lombada,0kmh@0
-49.642203,-28.983874,Lombada,0kmh@0
-49.642548,-28.985021,Lombada,0kmh@0
-49.643065,-28.984691,Lombada,0kmh@0
-49.643074,-28.984784,Lombada,0kmh@0
-49.644235,-28.984748,Lombada,0kmh@0
-49.749752,-28.993052,Lombada,0kmh@0
-49.750828,-28.993751,Lombada,0kmh@0
-49.752429,-28.994630,Lombada,0kmh@0
-49.754258,-28.995583,Lombada,0kmh@0
-49.765668,-29.001612,Lombada,0kmh@0
-49.767674,-29.002618,Lombada,0kmh@0
-49.770028,-29.003735,Lombada,0kmh@0
-49.771710,-29.004576,Lombada,0kmh@0
-49.773522,-29.006131,Lombada,0kmh@0
-49.774072,-29.006630,Lombada,0kmh@0
-49.775432,-29.007829,Lombada,0kmh@0
-49.776682,-29.009372,Lombada,0kmh@0
-49.778218,-29.011645,Lombada,0kmh@0
-49.778939,-29.013163,Lombada,0kmh@0
-49.779181,-29.014655,Lombada,0kmh@0
-49.759624,-28.997690,Lombada,0kmh@0
-49.756862,-28.996953,Lombada,0kmh@0
-48.258330,-15.753716,Lombada,0kmh@0
-48.257358,-15.754721,Lombada,0kmh@0
-48.256586,-15.755324,Lombada,0kmh@0
-49.795283,-16.033882,Lombada,0kmh@0
-48.808909,-15.917767,Lombada,0kmh@0
-48.771083,-15.787995,Lombada,0kmh@0
-48.771293,-15.787733,Lombada,0kmh@0
-48.748619,-15.754743,Lombada,0kmh@0
-48.541103,-15.774833,Lombada,0kmh@0
-48.536363,-15.778762,Lombada,0kmh@0
-48.534809,-15.779079,Lombada,0kmh@0
-48.531277,-15.778787,Lombada,0kmh@0
-48.528765,-15.778057,Lombada,0kmh@0
-48.409979,-15.742208,Lombada,0kmh@0
-48.410084,-15.742165,Lombada,0kmh@0
-48.404881,-15.736604,Lombada,0kmh@0
-48.404882,-15.736476,Lombada,0kmh@0
-48.402334,-15.736721,Lombada,0kmh@0
-48.402346,-15.736606,Lombada,0kmh@0
-48.398404,-15.737234,Lombada,0kmh@0
-48.398369,-15.737099,Lombada,0kmh@0
-48.385692,-15.739626,Lombada,0kmh@0
-49.894730,-28.808592,Lombada,0kmh@0
-49.893317,-28.808923,Lombada,0kmh@0
-49.869743,-28.820170,Lombada,0kmh@0
-49.812451,-28.834186,Lombada,0kmh@0
-49.810839,-28.834765,Lombada,0kmh@0
-49.786459,-28.854866,Lombada,0kmh@0
-49.784826,-28.857089,Lombada,0kmh@0
-49.783133,-28.858467,Lombada,0kmh@0
-49.757739,-28.875997,Lombada,0kmh@0
-49.720365,-28.900358,Lombada,0kmh@0
-49.719380,-28.900765,Lombada,0kmh@0
-49.715706,-28.902396,Lombada,0kmh@0
-49.693468,-28.917536,Lombada,0kmh@0
-49.693268,-28.917578,Lombada,0kmh@0
-49.690495,-28.920228,Lombada,0kmh@0
-49.690145,-28.920434,Lombada,0kmh@0
-49.671532,-28.937368,Lombada,0kmh@0
-49.615782,-29.016062,Lombada,0kmh@0
-49.642147,-28.990210,Lombada,0kmh@0
-49.642657,-28.985806,Lombada,0kmh@0
-49.673113,-28.936072,Lombada,0kmh@0
-49.686943,-28.923459,Lombada,0kmh@0
-49.686413,-28.923844,Lombada,0kmh@0
-49.684767,-28.925336,Lombada,0kmh@0
-49.682222,-28.927771,Lombada,0kmh@0
-49.681662,-28.928163,Lombada,0kmh@0
-49.680618,-28.929216,Lombada,0kmh@0
-49.680233,-28.929455,Lombada,0kmh@0
-49.679586,-28.930157,Lombada,0kmh@0
-49.679252,-28.930335,Lombada,0kmh@0
-49.678519,-28.931140,Lombada,0kmh@0
-49.678454,-28.931083,Lombada,0kmh@0
-49.675875,-28.933425,Lombada,0kmh@0
-49.675280,-28.934081,Lombada,0kmh@0
-50.431982,-28.683355,Lombada,0kmh@0
-50.432057,-28.682682,Lombada,0kmh@0
-50.431910,-28.682651,Lombada,0kmh@0
-50.432283,-28.681829,Lombada,0kmh@0
-50.432154,-28.681807,Lombada,0kmh@0
-50.434415,-28.674626,Lombada,0kmh@0
-50.434205,-28.674826,Lombada,0kmh@0
-50.436710,-28.666765,Lombada,0kmh@0
-50.436504,-28.666939,Lombada,0kmh@0
-50.432040,-28.683287,Lombada,0kmh@0
-42.380152,-3.393365,Lombada,0kmh@0
-42.379213,-3.392847,Lombada,0kmh@0
-42.376913,-3.397700,Lombada,0kmh@0
-42.375137,-3.404215,Lombada,0kmh@0
-42.374378,-3.407094,Lombada,0kmh@0
-42.396693,-3.623504,Lombada,0kmh@0
-42.396811,-3.624211,Lombada,0kmh@0
-42.393027,-3.631717,Lombada,0kmh@0
-42.358824,-3.694547,Lombada,0kmh@0
-42.308197,-3.692242,Lombada,0kmh@0
-42.287878,-3.769170,Lombada,0kmh@0
-42.278358,-3.777633,Lombada,0kmh@0
-42.274622,-3.783264,Lombada,0kmh@0
-42.250629,-3.860129,Lombada,0kmh@0
-42.250874,-3.856905,Lombada,0kmh@0
-42.252355,-3.848542,Lombada,0kmh@0
-42.266927,-2.976526,Lombada,0kmh@0
-42.267405,-2.975630,Lombada,0kmh@0
-42.268591,-2.973473,Lombada,0kmh@0
-42.270058,-2.970802,Lombada,0kmh@0
-42.238061,-3.067347,Lombada,0kmh@0
-42.233652,-3.080198,Lombada,0kmh@0
-42.233545,-3.081328,Lombada,0kmh@0
-42.233752,-3.079452,Lombada,0kmh@0
-42.367207,-3.505514,Lombada,0kmh@0
-42.367233,-3.507128,Lombada,0kmh@0
-39.399875,-13.391857,Lombada,0kmh@0
-39.400531,-13.393109,Lombada,0kmh@0
-39.484313,-13.601491,Lombada,0kmh@0
-39.490828,-13.600687,Lombada,0kmh@0
-39.492743,-13.602480,Lombada,0kmh@0
-42.305884,-3.695244,Lombada,0kmh@0
-42.250886,-3.865942,Lombada,0kmh@0
-42.229207,-3.911958,Lombada,0kmh@0
-42.228144,-3.914653,Lombada,0kmh@0
-42.226639,-3.917297,Lombada,0kmh@0
-42.224424,-3.918776,Lombada,0kmh@0
-42.216688,-4.200170,Lombada,0kmh@0
-42.216657,-4.200155,Lombada,0kmh@0
-39.275782,-13.082125,Lombada,0kmh@0
-39.301164,-13.157227,Lombada,0kmh@0
-39.304578,-13.161387,Lombada,0kmh@0
-39.316760,-13.173801,Lombada,0kmh@0
-39.273340,-12.968756,Lombada,0kmh@0
-39.273590,-12.969196,Lombada,0kmh@0
-39.281140,-12.977589,Lombada,0kmh@0
-39.283714,-12.978197,Lombada,0kmh@0
-39.420552,-13.448732,Lombada,0kmh@0
-39.420554,-13.453597,Lombada,0kmh@0
-39.420094,-13.454729,Lombada,0kmh@0
-39.417771,-13.458133,Lombada,0kmh@0
-39.448204,-13.509330,Lombada,0kmh@0
-39.468028,-13.559148,Lombada,0kmh@0
-41.544131,-20.324046,Lombada,0kmh@0
-41.192288,-20.337344,Lombada,0kmh@0
-41.597272,-20.471306,Lombada,0kmh@0
-41.597750,-20.473276,Lombada,0kmh@0
-41.694685,-20.795402,Lombada,0kmh@0
-41.686672,-20.945929,Lombada,0kmh@0
-39.292065,-14.584369,Lombada,0kmh@0
-59.587248,-14.477747,Lombada,0kmh@0
-43.054518,-21.352026,Lombada,0kmh@0
-43.056566,-21.348095,Lombada,0kmh@0
-39.057268,-14.775871,Lombada,0kmh@0
-58.004307,-12.126609,Lombada,0kmh@0
-58.006301,-12.125708,Lombada,0kmh@0
-39.497014,-13.606468,Lombada,0kmh@0
-39.493449,-13.630797,Lombada,0kmh@0
-39.477479,-13.679951,Lombada,0kmh@0
-39.477301,-13.678842,Lombada,0kmh@0
-39.479701,-13.737075,Lombada,0kmh@0
-39.481234,-13.740153,Lombada,0kmh@0
-39.491080,-13.764782,Lombada,0kmh@0
-39.491783,-13.766215,Lombada,0kmh@0
-45.948594,-21.445510,Lombada,0kmh@0
-45.948670,-21.445238,Lombada,0kmh@0
-47.042221,-23.617528,Lombada,0kmh@0
-47.040410,-23.614871,Lombada,0kmh@0
-47.042851,-23.618486,Lombada,0kmh@0
-47.055369,-23.631971,Lombada,0kmh@0
-41.546612,-20.314331,Lombada,0kmh@0
-41.547673,-20.311843,Lombada,0kmh@0
-41.561024,-20.285343,Lombada,0kmh@0
-42.217492,-4.200478,Lombada,0kmh@0
-42.280693,-4.235655,Lombada,0kmh@0
-42.313077,-4.397804,Lombada,0kmh@0
-42.315463,-4.413520,Lombada,0kmh@0
-42.315608,-4.414587,Lombada,0kmh@0
-42.313942,-4.448636,Lombada,0kmh@0
-42.313378,-4.451494,Lombada,0kmh@0
-42.316205,-4.476197,Lombada,0kmh@0
-42.317466,-4.475831,Lombada,0kmh@0
-42.341934,-4.486664,Lombada,0kmh@0
-42.342896,-4.489541,Lombada,0kmh@0
-42.552699,-4.746456,Lombada,0kmh@0
-42.554377,-4.747949,Lombada,0kmh@0
-42.641691,-5.008153,Lombada,0kmh@0
-41.294681,-12.498295,Lombada,0kmh@0
-41.744184,-12.466614,Lombada,0kmh@0
-41.743539,-12.467797,Lombada,0kmh@0
-41.647225,-12.458018,Lombada,0kmh@0
-41.644509,-12.457843,Lombada,0kmh@0
-41.383729,-12.556835,Lombada,0kmh@0
-41.383824,-12.558066,Lombada,0kmh@0
-41.384701,-12.559558,Lombada,0kmh@0
-41.385847,-12.560452,Lombada,0kmh@0
-41.387093,-12.560853,Lombada,0kmh@0
-46.197827,-13.956933,Lombada,0kmh@0
-46.197507,-13.955063,Lombada,0kmh@0
-46.197616,-13.952454,Lombada,0kmh@0
-46.187184,-13.914322,Lombada,0kmh@0
-46.186536,-13.908209,Lombada,0kmh@0
-44.647294,-13.363561,Lombada,0kmh@0
-44.644632,-13.361003,Lombada,0kmh@0
-44.642626,-13.351196,Lombada,0kmh@0
-43.651512,-13.274050,Lombada,0kmh@0
-43.647781,-13.273031,Lombada,0kmh@0
-43.646545,-13.272682,Lombada,0kmh@0
-43.581399,-13.264987,Lombada,0kmh@0
-43.579059,-13.264848,Lombada,0kmh@0
-43.410011,-13.266999,Lombada,0kmh@0
-43.409090,-13.267432,Lombada,0kmh@0
-43.406011,-13.269857,Lombada,0kmh@0
-43.406067,-13.269903,Lombada,0kmh@0
-43.402774,-13.272296,Lombada,0kmh@0
-43.193609,-12.734560,Lombada,0kmh@0
-43.183055,-12.702606,Lombada,0kmh@0
-43.173566,-12.690088,Lombada,0kmh@0
-43.170744,-12.686537,Lombada,0kmh@0
-43.128695,-12.566441,Lombada,0kmh@0
-43.128704,-12.555916,Lombada,0kmh@0
-43.147221,-12.547584,Lombada,0kmh@0
-43.192372,-12.466844,Lombada,0kmh@0
-43.198172,-12.444568,Lombada,0kmh@0
-43.199262,-12.442675,Lombada,0kmh@0
-43.200816,-12.440005,Lombada,0kmh@0
-43.205188,-12.418164,Lombada,0kmh@0
-43.205086,-12.409925,Lombada,0kmh@0
-43.193639,-12.329004,Lombada,0kmh@0
-43.194394,-12.327116,Lombada,0kmh@0
-43.207529,-12.213215,Lombada,0kmh@0
-43.208353,-12.209790,Lombada,0kmh@0
-43.211432,-12.198936,Lombada,0kmh@0
-43.212781,-12.193754,Lombada,0kmh@0
-43.214227,-12.187836,Lombada,0kmh@0
-43.214559,-12.186402,Lombada,0kmh@0
-43.214940,-12.184678,Lombada,0kmh@0
-43.215106,-12.184298,Lombada,0kmh@0
-43.215406,-12.182774,Lombada,0kmh@0
-43.215607,-12.182396,Lombada,0kmh@0
-43.215901,-12.179598,Lombada,0kmh@0
-43.215991,-12.179298,Lombada,0kmh@0
-42.758235,-12.254674,Lombada,0kmh@0
-43.087776,-12.051683,Lombada,0kmh@0
-43.085377,-12.049863,Lombada,0kmh@0
-43.083901,-12.048735,Lombada,0kmh@0
-43.083434,-12.048383,Lombada,0kmh@0
-43.086565,-12.050770,Lombada,0kmh@0
-43.036897,-12.026685,Lombada,0kmh@0
-43.035091,-12.027072,Lombada,0kmh@0
-42.983518,-12.038082,Lombada,0kmh@0
-42.981884,-12.038456,Lombada,0kmh@0
-42.921477,-12.098629,Lombada,0kmh@0
-42.919159,-12.100825,Lombada,0kmh@0
-42.914607,-12.105141,Lombada,0kmh@0
-42.765265,-12.248343,Lombada,0kmh@0
-42.756275,-12.255398,Lombada,0kmh@0
-42.581550,-12.319519,Lombada,0kmh@0
-42.579412,-12.320296,Lombada,0kmh@0
-42.507778,-12.346560,Lombada,0kmh@0
-42.431409,-12.374637,Lombada,0kmh@0
-42.430140,-12.375099,Lombada,0kmh@0
-42.428112,-12.375857,Lombada,0kmh@0
-42.229990,-12.460757,Lombada,0kmh@0
-42.228379,-12.460290,Lombada,0kmh@0
-42.227113,-12.459897,Lombada,0kmh@0
-42.214082,-12.456660,Lombada,0kmh@0
-42.213070,-12.456605,Lombada,0kmh@0
-42.212240,-12.456546,Lombada,0kmh@0
-37.785886,-12.070577,Lombada,0kmh@0
-37.843266,-12.046953,Lombada,0kmh@0
-37.848772,-12.034896,Lombada,0kmh@0
-37.883596,-12.005679,Lombada,0kmh@0
-37.872872,-12.010593,Lombada,0kmh@0
-37.782430,-12.068702,Lombada,0kmh@0
-37.780923,-12.067612,Lombada,0kmh@0
-37.773111,-12.068144,Lombada,0kmh@0
-37.769622,-12.066515,Lombada,0kmh@0
-37.769161,-12.065744,Lombada,0kmh@0
-37.767961,-12.059754,Lombada,0kmh@0
-37.766832,-12.058520,Lombada,0kmh@0
-37.755847,-12.057371,Lombada,0kmh@0
-37.743011,-12.062744,Lombada,0kmh@0
-37.741849,-12.064821,Lombada,0kmh@0
-37.739616,-12.066812,Lombada,0kmh@0
-37.719727,-12.071436,Lombada,0kmh@0
-37.718159,-12.072528,Lombada,0kmh@0
-38.412948,-12.783095,Lombada,0kmh@0
-38.396714,-12.732843,Lombada,0kmh@0
-38.396383,-12.732427,Lombada,0kmh@0
-38.396067,-12.711899,Lombada,0kmh@0
-38.395992,-12.711499,Lombada,0kmh@0
-38.233144,-12.683736,Lombada,0kmh@0
-38.230748,-12.685509,Lombada,0kmh@0
-38.228688,-12.687780,Lombada,0kmh@0
-38.225009,-12.691783,Lombada,0kmh@0
-41.289664,-12.500570,Lombada,0kmh@0
-48.661357,-26.883159,Lombada,0kmh@0
-48.661476,-26.884305,Lombada,0kmh@0
-48.661555,-26.885165,Lombada,0kmh@0
-48.661633,-26.887553,Lombada,0kmh@0
-48.661534,-26.887611,Lombada,0kmh@0
-48.661324,-26.885199,Lombada,0kmh@0
-48.661407,-26.885871,Lombada,0kmh@0
-48.661271,-26.884419,Lombada,0kmh@0
-48.661160,-26.883218,Lombada,0kmh@0
-48.661372,-26.891540,Lombada,0kmh@0
-48.661209,-26.891494,Lombada,0kmh@0
-37.803950,-12.075851,Lombada,0kmh@0
-37.798286,-12.074009,Lombada,0kmh@0
-37.793413,-12.074741,Lombada,0kmh@0
-37.795600,-12.073822,Lombada,0kmh@0
-37.788517,-12.071635,Lombada,0kmh@0
-49.012234,-26.900620,Lombada,0kmh@0
-48.966732,-26.926330,Lombada,0kmh@0
-48.967324,-26.925021,Lombada,0kmh@0
-48.965613,-26.927197,Lombada,0kmh@0
-48.963888,-26.928529,Lombada,0kmh@0
-48.935316,-26.911235,Lombada,0kmh@0
-48.827660,-26.900124,Lombada,0kmh@0
-48.750214,-26.886725,Lombada,0kmh@0
-48.747662,-26.886164,Lombada,0kmh@0
-48.738142,-26.886709,Lombada,0kmh@0
-48.738151,-26.886486,Lombada,0kmh@0
-48.735289,-26.887211,Lombada,0kmh@0
-48.725117,-26.889512,Lombada,0kmh@0
-48.725072,-26.889397,Lombada,0kmh@0
-41.533820,-20.357006,Lombada,0kmh@0
-40.136521,-13.881066,Lombada,0kmh@0
-42.684396,-18.828418,Lombada,0kmh@0
-56.857554,-15.109286,Lombada,0kmh@0
-56.855802,-15.109946,Lombada,0kmh@0
-42.874931,-20.598183,Lombada,0kmh@0
-42.056610,-16.849547,Lombada,0kmh@0
-42.071997,-16.847014,Lombada,0kmh@0
-41.867503,-16.701041,Lombada,0kmh@0
-41.866304,-16.699082,Lombada,0kmh@0
-41.865137,-16.696820,Lombada,0kmh@0
-41.650151,-16.583608,Lombada,0kmh@0
